Year,Month,City,Therapy Area,Units Sold,Price per Unit,Revenue
2024,Dec,Indore,Respiratory,2633,₹110,"₹289,630"
2024,Dec,Indore,Gastrointestinal,4175,₹95,"₹396,625"
2024,Dec,Indore,Anti-infective,2331,₹80,"₹186,480"
2024,Dec,Indore,Pain Management,7018,₹60,"₹421,080"
2024,Dec,Surat,Diabetes,7076,₹120,"₹849,120"
2024,Dec,Surat,Cardiology,3316,₹150,"₹497,400"
2024,Dec,Surat,Respiratory,6723,₹110,"₹739,530"
2024,Dec,Surat,Gastrointestinal,2210,₹95,"₹209,950"
2024,Dec,Surat,Anti-infective,7005,₹80,"₹560,400"
2024,Dec,Surat,Pain Management,1559,₹60,"₹93,540"
2024,Dec,Nagpur,Diabetes,3707,₹120,"₹444,840"
2024,Dec,Nagpur,Cardiology,4382,₹150,"₹657,300"
2024,Dec,Nagpur,Respiratory,3256,₹110,"₹358,160"
2024,Dec,Nagpur,Gastrointestinal,5059,₹95,"₹480,605"
2024,Dec,Nagpur,Anti-infective,1767,₹80,"₹141,360"
2024,Dec,Nagpur,Pain Management,3192,₹60,"₹191,520"
2024,Dec,Kochi,Diabetes,6161,₹120,"₹739,320"
2024,Dec,Kochi,Cardiology,5227,₹150,"₹784,050"
2024,Dec,Kochi,Respiratory,5577,₹110,"₹613,470"
2024,Dec,Kochi,Gastrointestinal,1790,₹95,"₹170,050"
2024,Dec,Kochi,Anti-infective,4673,₹80,"₹373,840"
2024,Dec,Kochi,Pain Management,4391,₹60,"₹263,460"
2025,Jan,Mumbai,Diabetes,8000,₹120,"₹960,000"
2025,Jan,Mumbai,Cardiology,7226,₹150,"₹1,083,900"
2025,Jan,Mumbai,Respiratory,3173,₹110,"₹349,030"
2025,Jan,Mumbai,Gastrointestinal,8000,₹95,"₹760,000"
2025,Jan,Mumbai,Anti-infective,8000,₹80,"₹640,000"
2025,Jan,Mumbai,Pain Management,4656,₹60,"₹279,360"
2025,Jan,Delhi,Diabetes,7065,₹120,"₹847,800"
2025,Jan,Delhi,Cardiology,4366,₹150,"₹654,900"
2025,Jan,Delhi,Respiratory,5620,₹110,"₹618,200"
2025,Jan,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2025,Jan,Delhi,Anti-infective,3667,₹80,"₹293,360"
2025,Jan,Delhi,Pain Management,8000,₹60,"₹480,000"
2025,Jan,Bangalore,Diabetes,8000,₹120,"₹960,000"
2025,Jan,Bangalore,Cardiology,8000,₹150,"₹1,200,000"
2025,Jan,Bangalore,Respiratory,3402,₹110,"₹374,220"
2025,Jan,Bangalore,Gastrointestinal,4692,₹95,"₹445,740"
2025,Jan,Bangalore,Anti-infective,8000,₹80,"₹640,000"
2025,Jan,Bangalore,Pain Management,7889,₹60,"₹473,340"
2025,Jan,Hyderabad,Diabetes,2029,₹120,"₹243,480"
2025,Jan,Hyderabad,Cardiology,2481,₹150,"₹372,150"
2025,Jan,Hyderabad,Respiratory,2134,₹110,"₹234,740"
2025,Jan,Hyderabad,Gastrointestinal,4673,₹95,"₹443,935"
2025,Jan,Hyderabad,Anti-infective,2502,₹80,"₹200,160"
2025,Jan,Hyderabad,Pain Management,7155,₹60,"₹429,300"
2025,Jan,Chennai,Diabetes,5717,₹120,"₹686,040"
2025,Jan,Chennai,Cardiology,5916,₹150,"₹887,400"
2025,Jan,Chennai,Respiratory,3482,₹110,"₹383,020"
2025,Jan,Chennai,Gastrointestinal,3784,₹95,"₹359,480"
2025,Jan,Chennai,Anti-infective,2282,₹80,"₹182,560"
2025,Jan,Chennai,Pain Management,7693,₹60,"₹461,580"
2025,Jan,Kolkata,Diabetes,8000,₹120,"₹960,000"
2025,Jan,Kolkata,Cardiology,8000,₹150,"₹1,200,000"
2025,Jan,Kolkata,Respiratory,8000,₹110,"₹880,000"
2025,Jan,Kolkata,Gastrointestinal,6010,₹95,"₹570,950"
2025,Jan,Kolkata,Anti-infective,4066,₹80,"₹325,280"
2025,Jan,Kolkata,Pain Management,5037,₹60,"₹302,220"
2025,Jan,Pune,Diabetes,4098,₹120,"₹491,760"
2025,Jan,Pune,Cardiology,5694,₹150,"₹854,100"
2025,Jan,Pune,Respiratory,8000,₹110,"₹880,000"
2025,Jan,Pune,Gastrointestinal,4779,₹95,"₹454,005"
2025,Jan,Pune,Anti-infective,4317,₹80,"₹345,360"
2025,Jan,Pune,Pain Management,2480,₹60,"₹148,800"
2025,Jan,Ahmedabad,Diabetes,6812,₹120,"₹817,440"
2025,Jan,Ahmedabad,Cardiology,5018,₹150,"₹752,700"
2025,Jan,Ahmedabad,Respiratory,2730,₹110,"₹300,300"
2025,Jan,Ahmedabad,Gastrointestinal,6184,₹95,"₹587,480"
2025,Jan,Ahmedabad,Anti-infective,7730,₹80,"₹618,400"
2025,Jan,Ahmedabad,Pain Management,2127,₹60,"₹127,620"
2025,Jan,Jaipur,Diabetes,3099,₹120,"₹371,880"
2025,Jan,Jaipur,Cardiology,3474,₹150,"₹521,100"
2025,Jan,Jaipur,Respiratory,5976,₹110,"₹657,360"
2025,Jan,Jaipur,Gastrointestinal,1958,₹95,"₹186,010"
2025,Jan,Jaipur,Anti-infective,4994,₹80,"₹399,520"
2025,Jan,Jaipur,Pain Management,2154,₹60,"₹129,240"
2025,Jan,Lucknow,Diabetes,5420,₹120,"₹650,400"
2025,Jan,Lucknow,Cardiology,3891,₹150,"₹583,650"
2025,Jan,Lucknow,Respiratory,7998,₹110,"₹879,780"
2025,Jan,Lucknow,Gastrointestinal,4129,₹95,"₹392,255"
2025,Jan,Lucknow,Anti-infective,4267,₹80,"₹341,360"
2025,Jan,Lucknow,Pain Management,2252,₹60,"₹135,120"
2025,Jan,Chandigarh,Diabetes,5945,₹120,"₹713,400"
2025,Jan,Chandigarh,Cardiology,5167,₹150,"₹775,050"
2025,Jan,Chandigarh,Respiratory,1543,₹110,"₹169,730"
2025,Jan,Chandigarh,Gastrointestinal,4458,₹95,"₹423,510"
2025,Jan,Chandigarh,Anti-infective,3098,₹80,"₹247,840"
2025,Jan,Chandigarh,Pain Management,3833,₹60,"₹229,980"
2025,Jan,Indore,Diabetes,5819,₹120,"₹698,280"
2025,Jan,Indore,Cardiology,7539,₹150,"₹1,130,850"
2025,Jan,Indore,Respiratory,3794,₹110,"₹417,340"
2025,Jan,Indore,Gastrointestinal,7189,₹95,"₹682,955"
2025,Jan,Indore,Anti-infective,6278,₹80,"₹502,240"
2025,Jan,Indore,Pain Management,3316,₹60,"₹198,960"
2025,Jan,Surat,Diabetes,4918,₹120,"₹590,160"
2025,Jan,Surat,Cardiology,4190,₹150,"₹628,500"
2025,Jan,Surat,Respiratory,5890,₹110,"₹647,900"
2025,Jan,Surat,Gastrointestinal,5142,₹95,"₹488,490"
2025,Jan,Surat,Anti-infective,7265,₹80,"₹581,200"
2025,Jan,Surat,Pain Management,7290,₹60,"₹437,400"
2025,Jan,Nagpur,Diabetes,2804,₹120,"₹336,480"
2025,Jan,Nagpur,Cardiology,6785,₹150,"₹1,017,750"
2025,Jan,Nagpur,Respiratory,5407,₹110,"₹594,770"
2025,Jan,Nagpur,Gastrointestinal,6993,₹95,"₹664,335"
2025,Jan,Nagpur,Anti-infective,3174,₹80,"₹253,920"
2025,Jan,Nagpur,Pain Management,2472,₹60,"₹148,320"
2025,Jan,Kochi,Diabetes,1500,₹120,"₹180,000"
2025,Jan,Kochi,Cardiology,4227,₹150,"₹634,050"
2025,Jan,Kochi,Respiratory,1500,₹110,"₹165,000"
2025,Jan,Kochi,Gastrointestinal,2964,₹95,"₹281,580"
2025,Jan,Kochi,Anti-infective,5164,₹80,"₹413,120"
2025,Jan,Kochi,Pain Management,3773,₹60,"₹226,380"
2025,Feb,Mumbai,Diabetes,8000,₹120,"₹960,000"
2025,Feb,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2025,Feb,Mumbai,Respiratory,2562,₹110,"₹281,820"
2025,Feb,Mumbai,Gastrointestinal,6892,₹95,"₹654,740"
2025,Feb,Mumbai,Anti-infective,2453,₹80,"₹196,240"
2025,Feb,Mumbai,Pain Management,8000,₹60,"₹480,000"
2025,Feb,Delhi,Diabetes,8000,₹120,"₹960,000"
2025,Feb,Delhi,Cardiology,7175,₹150,"₹1,076,250"
2025,Feb,Delhi,Respiratory,8000,₹110,"₹880,000"
2025,Feb,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2025,Feb,Delhi,Anti-infective,6293,₹80,"₹503,440"
2025,Feb,Delhi,Pain Management,3681,₹60,"₹220,860"
2025,Feb,Bangalore,Diabetes,4426,₹120,"₹531,120"
2025,Feb,Bangalore,Cardiology,8000,₹150,"₹1,200,000"
2025,Feb,Bangalore,Respiratory,4803,₹110,"₹528,330"
2025,Feb,Bangalore,Gastrointestinal,6875,₹95,"₹653,125"
2025,Feb,Bangalore,Anti-infective,7697,₹80,"₹615,760"
2025,Feb,Bangalore,Pain Management,2770,₹60,"₹166,200"
2025,Feb,Hyderabad,Diabetes,3556,₹120,"₹426,720"
2025,Feb,Hyderabad,Cardiology,8000,₹150,"₹1,200,000"
2025,Feb,Hyderabad,Respiratory,5058,₹110,"₹556,380"
2025,Feb,Hyderabad,Gastrointestinal,3017,₹95,"₹286,615"
2025,Feb,Hyderabad,Anti-infective,2479,₹80,"₹198,320"
2025,Feb,Hyderabad,Pain Management,4530,₹60,"₹271,800"
2025,Feb,Chennai,Diabetes,7345,₹120,"₹881,400"
2025,Feb,Chennai,Cardiology,6230,₹150,"₹934,500"
2025,Feb,Chennai,Respiratory,8000,₹110,"₹880,000"
2025,Feb,Chennai,Gastrointestinal,5807,₹95,"₹551,665"
2025,Feb,Chennai,Anti-infective,6705,₹80,"₹536,400"
2025,Feb,Chennai,Pain Management,8000,₹60,"₹480,000"
2025,Feb,Kolkata,Diabetes,2673,₹120,"₹320,760"
2025,Feb,Kolkata,Cardiology,7621,₹150,"₹1,143,150"
2025,Feb,Kolkata,Respiratory,2779,₹110,"₹305,690"
2025,Feb,Kolkata,Gastrointestinal,6869,₹95,"₹652,555"
2025,Feb,Kolkata,Anti-infective,3158,₹80,"₹252,640"
2025,Feb,Kolkata,Pain Management,8000,₹60,"₹480,000"
2025,Feb,Pune,Diabetes,5486,₹120,"₹658,320"
2025,Feb,Pune,Cardiology,2451,₹150,"₹367,650"
2025,Feb,Pune,Respiratory,7363,₹110,"₹809,930"
2025,Feb,Pune,Gastrointestinal,7135,₹95,"₹677,825"
2025,Feb,Pune,Anti-infective,2331,₹80,"₹186,480"
2025,Feb,Pune,Pain Management,5873,₹60,"₹352,380"
2025,Feb,Ahmedabad,Diabetes,7632,₹120,"₹915,840"
2025,Feb,Ahmedabad,Cardiology,2832,₹150,"₹424,800"
2025,Feb,Ahmedabad,Respiratory,3789,₹110,"₹416,790"
2025,Feb,Ahmedabad,Gastrointestinal,4285,₹95,"₹407,075"
2025,Feb,Ahmedabad,Anti-infective,4009,₹80,"₹320,720"
2025,Feb,Ahmedabad,Pain Management,4496,₹60,"₹269,760"
2025,Feb,Jaipur,Diabetes,4926,₹120,"₹591,120"
2025,Feb,Jaipur,Cardiology,7558,₹150,"₹1,133,700"
2025,Feb,Jaipur,Respiratory,7855,₹110,"₹864,050"
2025,Feb,Jaipur,Gastrointestinal,4355,₹95,"₹413,725"
2025,Feb,Jaipur,Anti-infective,4285,₹80,"₹342,800"
2025,Feb,Jaipur,Pain Management,5437,₹60,"₹326,220"
2025,Feb,Lucknow,Diabetes,3804,₹120,"₹456,480"
2025,Feb,Lucknow,Cardiology,3483,₹150,"₹522,450"
2025,Feb,Lucknow,Respiratory,2154,₹110,"₹236,940"
2025,Feb,Lucknow,Gastrointestinal,3225,₹95,"₹306,375"
2025,Feb,Lucknow,Anti-infective,2669,₹80,"₹213,520"
2025,Feb,Lucknow,Pain Management,8000,₹60,"₹480,000"
2025,Feb,Chandigarh,Diabetes,7699,₹120,"₹923,880"
2025,Feb,Chandigarh,Cardiology,6200,₹150,"₹930,000"
2025,Feb,Chandigarh,Respiratory,2358,₹110,"₹259,380"
2025,Feb,Chandigarh,Gastrointestinal,2734,₹95,"₹259,730"
2025,Feb,Chandigarh,Anti-infective,2331,₹80,"₹186,480"
2025,Feb,Chandigarh,Pain Management,2806,₹60,"₹168,360"
2025,Feb,Indore,Diabetes,4929,₹120,"₹591,480"
2025,Feb,Indore,Cardiology,5057,₹150,"₹758,550"
2025,Feb,Indore,Respiratory,3873,₹110,"₹426,030"
2025,Feb,Indore,Gastrointestinal,4594,₹95,"₹436,430"
2025,Feb,Indore,Anti-infective,2367,₹80,"₹189,360"
2025,Feb,Indore,Pain Management,5602,₹60,"₹336,120"
2025,Feb,Surat,Diabetes,4115,₹120,"₹493,800"
2025,Feb,Surat,Cardiology,7247,₹150,"₹1,087,050"
2025,Feb,Surat,Respiratory,2969,₹110,"₹326,590"
2025,Feb,Surat,Gastrointestinal,4827,₹95,"₹458,565"
2025,Feb,Surat,Anti-infective,3735,₹80,"₹298,800"
2025,Feb,Surat,Pain Management,4913,₹60,"₹294,780"
2025,Feb,Nagpur,Diabetes,3320,₹120,"₹398,400"
2025,Feb,Nagpur,Cardiology,2245,₹150,"₹336,750"
2025,Feb,Nagpur,Respiratory,2026,₹110,"₹222,860"
2025,Feb,Nagpur,Gastrointestinal,2525,₹95,"₹239,875"
2025,Feb,Nagpur,Anti-infective,6442,₹80,"₹515,360"
2025,Feb,Nagpur,Pain Management,3611,₹60,"₹216,660"
2025,Feb,Kochi,Diabetes,6326,₹120,"₹759,120"
2025,Feb,Kochi,Cardiology,6270,₹150,"₹940,500"
2025,Feb,Kochi,Respiratory,5604,₹110,"₹616,440"
2025,Feb,Kochi,Gastrointestinal,1592,₹95,"₹151,240"
2025,Feb,Kochi,Anti-infective,2837,₹80,"₹226,960"
2025,Feb,Kochi,Pain Management,3640,₹60,"₹218,400"
2025,Mar,Mumbai,Diabetes,4409,₹120,"₹529,080"
2025,Mar,Mumbai,Cardiology,3649,₹150,"₹547,350"
2025,Mar,Mumbai,Respiratory,8000,₹110,"₹880,000"
2025,Mar,Mumbai,Gastrointestinal,5737,₹95,"₹545,015"
2025,Mar,Mumbai,Anti-infective,7168,₹80,"₹573,440"
2025,Mar,Mumbai,Pain Management,7707,₹60,"₹462,420"
2025,Mar,Delhi,Diabetes,8000,₹120,"₹960,000"
2025,Mar,Delhi,Cardiology,2976,₹150,"₹446,400"
2025,Mar,Delhi,Respiratory,8000,₹110,"₹880,000"
2025,Mar,Delhi,Gastrointestinal,6182,₹95,"₹587,290"
2025,Mar,Delhi,Anti-infective,5686,₹80,"₹454,880"
2025,Mar,Delhi,Pain Management,4578,₹60,"₹274,680"
2025,Mar,Bangalore,Diabetes,2441,₹120,"₹292,920"
2025,Mar,Bangalore,Cardiology,6698,₹150,"₹1,004,700"
2025,Mar,Bangalore,Respiratory,7243,₹110,"₹796,730"
2025,Mar,Bangalore,Gastrointestinal,8000,₹95,"₹760,000"
2025,Mar,Bangalore,Anti-infective,8000,₹80,"₹640,000"
2025,Mar,Bangalore,Pain Management,8000,₹60,"₹480,000"
2025,Mar,Hyderabad,Diabetes,4730,₹120,"₹567,600"
2025,Mar,Hyderabad,Cardiology,3034,₹150,"₹455,100"
2025,Mar,Hyderabad,Respiratory,7050,₹110,"₹775,500"
2025,Mar,Hyderabad,Gastrointestinal,3113,₹95,"₹295,735"
2025,Mar,Hyderabad,Anti-infective,3528,₹80,"₹282,240"
2025,Mar,Hyderabad,Pain Management,3326,₹60,"₹199,560"
2025,Mar,Chennai,Diabetes,2037,₹120,"₹244,440"
2025,Mar,Chennai,Cardiology,2558,₹150,"₹383,700"
2025,Mar,Chennai,Respiratory,8000,₹110,"₹880,000"
2025,Mar,Chennai,Gastrointestinal,4236,₹95,"₹402,420"
2025,Mar,Chennai,Anti-infective,3279,₹80,"₹262,320"
2025,Mar,Chennai,Pain Management,3984,₹60,"₹239,040"
2025,Mar,Kolkata,Diabetes,5823,₹120,"₹698,760"
2025,Mar,Kolkata,Cardiology,5540,₹150,"₹831,000"
2025,Mar,Kolkata,Respiratory,8000,₹110,"₹880,000"
2025,Mar,Kolkata,Gastrointestinal,8000,₹95,"₹760,000"
2025,Mar,Kolkata,Anti-infective,8000,₹80,"₹640,000"
2025,Mar,Kolkata,Pain Management,2664,₹60,"₹159,840"
2025,Mar,Pune,Diabetes,7273,₹120,"₹872,760"
2025,Mar,Pune,Cardiology,7309,₹150,"₹1,096,350"
2025,Mar,Pune,Respiratory,4199,₹110,"₹461,890"
2025,Mar,Pune,Gastrointestinal,2452,₹95,"₹232,940"
2025,Mar,Pune,Anti-infective,1946,₹80,"₹155,680"
2025,Mar,Pune,Pain Management,2352,₹60,"₹141,120"
2025,Mar,Ahmedabad,Diabetes,3437,₹120,"₹412,440"
2025,Mar,Ahmedabad,Cardiology,7483,₹150,"₹1,122,450"
2025,Mar,Ahmedabad,Respiratory,5655,₹110,"₹622,050"
2025,Mar,Ahmedabad,Gastrointestinal,2815,₹95,"₹267,425"
2025,Mar,Ahmedabad,Anti-infective,2482,₹80,"₹198,560"
2025,Mar,Ahmedabad,Pain Management,4646,₹60,"₹278,760"
2025,Mar,Jaipur,Diabetes,2613,₹120,"₹313,560"
2025,Mar,Jaipur,Cardiology,1930,₹150,"₹289,500"
2025,Mar,Jaipur,Respiratory,5508,₹110,"₹605,880"
2025,Mar,Jaipur,Gastrointestinal,1998,₹95,"₹189,810"
2025,Mar,Jaipur,Anti-infective,3002,₹80,"₹240,160"
2025,Mar,Jaipur,Pain Management,6473,₹60,"₹388,380"
2025,Mar,Lucknow,Diabetes,5152,₹120,"₹618,240"
2025,Mar,Lucknow,Cardiology,7588,₹150,"₹1,138,200"
2025,Mar,Lucknow,Respiratory,4833,₹110,"₹531,630"
2025,Mar,Lucknow,Gastrointestinal,5679,₹95,"₹539,505"
2025,Mar,Lucknow,Anti-infective,1777,₹80,"₹142,160"
2025,Mar,Lucknow,Pain Management,4731,₹60,"₹283,860"
2025,Mar,Chandigarh,Diabetes,6996,₹120,"₹839,520"
2025,Mar,Chandigarh,Cardiology,4925,₹150,"₹738,750"
2025,Mar,Chandigarh,Respiratory,2874,₹110,"₹316,140"
2025,Mar,Chandigarh,Gastrointestinal,4337,₹95,"₹412,015"
2025,Mar,Chandigarh,Anti-infective,3212,₹80,"₹256,960"
2025,Mar,Chandigarh,Pain Management,2990,₹60,"₹179,400"
2025,Mar,Indore,Diabetes,3568,₹120,"₹428,160"
2025,Mar,Indore,Cardiology,3606,₹150,"₹540,900"
2025,Mar,Indore,Respiratory,4901,₹110,"₹539,110"
2025,Mar,Indore,Gastrointestinal,2584,₹95,"₹245,480"
2025,Mar,Indore,Anti-infective,1695,₹80,"₹135,600"
2025,Mar,Indore,Pain Management,6211,₹60,"₹372,660"
2025,Mar,Surat,Diabetes,6098,₹120,"₹731,760"
2025,Mar,Surat,Cardiology,6082,₹150,"₹912,300"
2025,Mar,Surat,Respiratory,3260,₹110,"₹358,600"
2025,Mar,Surat,Gastrointestinal,6312,₹95,"₹599,640"
2025,Mar,Surat,Anti-infective,3634,₹80,"₹290,720"
2025,Mar,Surat,Pain Management,5183,₹60,"₹310,980"
2025,Mar,Nagpur,Diabetes,4410,₹120,"₹529,200"
2025,Mar,Nagpur,Cardiology,5438,₹150,"₹815,700"
2025,Mar,Nagpur,Respiratory,4907,₹110,"₹539,770"
2025,Mar,Nagpur,Gastrointestinal,1808,₹95,"₹171,760"
2025,Mar,Nagpur,Anti-infective,2006,₹80,"₹160,480"
2025,Mar,Nagpur,Pain Management,3430,₹60,"₹205,800"
2025,Mar,Kochi,Diabetes,4034,₹120,"₹484,080"
2025,Mar,Kochi,Cardiology,2282,₹150,"₹342,300"
2025,Mar,Kochi,Respiratory,4292,₹110,"₹472,120"
2025,Mar,Kochi,Gastrointestinal,2725,₹95,"₹258,875"
2025,Mar,Kochi,Anti-infective,5884,₹80,"₹470,720"
2025,Mar,Kochi,Pain Management,5052,₹60,"₹303,120"
2025,Apr,Mumbai,Diabetes,5750,₹120,"₹690,000"
2025,Apr,Mumbai,Cardiology,8000,₹150,"₹1,200,000"
2025,Apr,Mumbai,Respiratory,8000,₹110,"₹880,000"
2025,Apr,Mumbai,Gastrointestinal,2694,₹95,"₹255,930"
2025,Apr,Mumbai,Anti-infective,7523,₹80,"₹601,840"
2025,Apr,Mumbai,Pain Management,8000,₹60,"₹480,000"
2025,Apr,Delhi,Diabetes,8000,₹120,"₹960,000"
2025,Apr,Delhi,Cardiology,6954,₹150,"₹1,043,100"
2025,Apr,Delhi,Respiratory,8000,₹110,"₹880,000"
2025,Apr,Delhi,Gastrointestinal,8000,₹95,"₹760,000"
2025,Apr,Delhi,Anti-infective,8000,₹80,"₹640,000"
2025,Apr,Delhi,Pain Management,8000,₹60,"₹480,000"
2025,Apr,Bangalore,Diabetes,6010,₹120,"₹721,200"
2025,Apr,Bangalore,Cardiology,8000,₹150,"₹1,200,000"
2025,Apr,Bangalore,Respiratory,7816,₹110,"₹859,760"
2025,Apr,Bangalore,Gastrointestinal,5754,₹95,"₹546,630"
2025,Apr,Bangalore,Anti-infective,6515,₹80,"₹521,200"
2025,Apr,Bangalore,Pain Management,5171,₹60,"₹310,260"
2025,Apr,Hyderabad,Diabetes,3965,₹120,"₹475,800"
2025,Apr,Hyderabad,Cardiology,2285,₹150,"₹342,750"
2025,Apr,Hyderabad,Respiratory,5485,₹110,"₹603,350"
2025,Apr,Hyderabad,Gastrointestinal,8000,₹95,"₹760,000"
2025,Apr,Hyderabad,Anti-infective,4394,₹80,"₹351,520"
2025,Apr,Hyderabad,Pain Management,2321,₹60,"₹139,260"
2025,Apr,Chennai,Diabetes,8000,₹120,"₹960,000"
2025,Apr,Chennai,Cardiology,4850,₹150,"₹727,500"
2025,Apr,Chennai,Respiratory,2525,₹110,"₹277,750"
2025,Apr,Chennai,Gastrointestinal,6844,₹95,"₹650,180"
2025,Apr,Chennai,Anti-infective,7448,₹80,"₹595,840"
2025,Apr,Chennai,Pain Management,5650,₹60,"₹339,000"
2025,Apr,Kolkata,Diabetes,8000,₹120,"₹960,000"
2025,Apr,Kolkata,Cardiology,7653,₹150,"₹1,147,950"
2025,Apr,Kolkata,Respiratory,4148,₹110,"₹456,280"
2025,Apr,Kolkata,Gastrointestinal,3418,₹95,"₹324,710"
2025,Apr,Kolkata,Anti-infective,2825,₹80,"₹226,000"
2025,Apr,Kolkata,Pain Management,4299,₹60,"₹257,940"
2025,Apr,Pune,Diabetes,7981,₹120,"₹957,720"
2025,Apr,Pune,Cardiology,4030,₹150,"₹604,500"
2025,Apr,Pune,Respiratory,4272,₹110,"₹469,920"
2025,Apr,Pune,Gastrointestinal,6810,₹95,"₹646,950"
2025,Apr,Pune,Anti-infective,8000,₹80,"₹640,000"
2025,Apr,Pune,Pain Management,8000,₹60,"₹480,000"
2025,Apr,Ahmedabad,Diabetes,2157,₹120,"₹258,840"
2025,Apr,Ahmedabad,Cardiology,8000,₹150,"₹1,200,000"
2025,Apr,Ahmedabad,Respiratory,3633,₹110,"₹399,630"
2025,Apr,Ahmedabad,Gastrointestinal,6850,₹95,"₹650,750"
2025,Apr,Ahmedabad,Anti-infective,5158,₹80,"₹412,640"
2025,Apr,Ahmedabad,Pain Management,4855,₹60,"₹291,300"
2025,Apr,Jaipur,Diabetes,3051,₹120,"₹366,120"
2025,Apr,Jaipur,Cardiology,3071,₹150,"₹460,650"
2025,Apr,Jaipur,Respiratory,3588,₹110,"₹394,680"
2025,Apr,Jaipur,Gastrointestinal,6632,₹95,"₹630,040"
2025,Apr,Jaipur,Anti-infective,4285,₹80,"₹342,800"
2025,Apr,Jaipur,Pain Management,7878,₹60,"₹472,680"
2025,Apr,Lucknow,Diabetes,7364,₹120,"₹883,680"
2025,Apr,Lucknow,Cardiology,4531,₹150,"₹679,650"
2025,Apr,Lucknow,Respiratory,6477,₹110,"₹712,470"
2025,Apr,Lucknow,Gastrointestinal,1767,₹95,"₹167,865"
2025,Apr,Lucknow,Anti-infective,7413,₹80,"₹593,040"
2025,Apr,Lucknow,Pain Management,7388,₹60,"₹443,280"
2025,Apr,Chandigarh,Diabetes,4318,₹120,"₹518,160"
2025,Apr,Chandigarh,Cardiology,6063,₹150,"₹909,450"
2025,Apr,Chandigarh,Respiratory,6031,₹110,"₹663,410"
2025,Apr,Chandigarh,Gastrointestinal,2626,₹95,"₹249,470"
2025,Apr,Chandigarh,Anti-infective,6026,₹80,"₹482,080"
2025,Apr,Chandigarh,Pain Management,2999,₹60,"₹179,940"
2025,Apr,Indore,Diabetes,5262,₹120,"₹631,440"
2025,Apr,Indore,Cardiology,5651,₹150,"₹847,650"
2025,Apr,Indore,Respiratory,3834,₹110,"₹421,740"
2025,Apr,Indore,Gastrointestinal,2794,₹95,"₹265,430"
2025,Apr,Indore,Anti-infective,5247,₹80,"₹419,760"
2025,Apr,Indore,Pain Management,1721,₹60,"₹103,260"
2025,Apr,Surat,Diabetes,2077,₹120,"₹249,240"
2025,Apr,Surat,Cardiology,1818,₹150,"₹272,700"
2025,Apr,Surat,Respiratory,3159,₹110,"₹347,490"
2025,Apr,Surat,Gastrointestinal,5965,₹95,"₹566,675"
2025,Apr,Surat,Anti-infective,3054,₹80,"₹244,320"
2025,Apr,Surat,Pain Management,1543,₹60,"₹92,580"
2025,Apr,Nagpur,Diabetes,5258,₹120,"₹630,960"
2025,Apr,Nagpur,Cardiology,4899,₹150,"₹734,850"
2025,Apr,Nagpur,Respiratory,1500,₹110,"₹165,000"
2025,Apr,Nagpur,Gastrointestinal,3815,₹95,"₹362,425"
2025,Apr,Nagpur,Anti-infective,5908,₹80,"₹472,640"
2025,Apr,Nagpur,Pain Management,2850,₹60,"₹171,000"
2025,Apr,Kochi,Diabetes,2234,₹120,"₹268,080"
2025,Apr,Kochi,Cardiology,3733,₹150,"₹559,950"
2025,Apr,Kochi,Respiratory,6414,₹110,"₹705,540"
2025,Apr,Kochi,Gastrointestinal,2569,₹95,"₹244,055"
2025,Apr,Kochi,Anti-infective,3610,₹80,"₹288,800"
2025,Apr,Kochi,Pain Management,1728,₹60,"₹103,680"
2025,May,Mumbai,Diabetes,2726,₹120,"₹327,120"
2025,May,Mumbai,Cardiology,4401,₹150,"₹660,150"
2025,May,Mumbai,Respiratory,8000,₹110,"₹880,000"
2025,May,Mumbai,Gastrointestinal,8000,₹95,"₹760,000"
2025,May,Mumbai,Anti-infective,4319,₹80,"₹345,520"
2025,May,Mumbai,Pain Management,8000,₹60,"₹480,000"
2025,May,Delhi,Diabetes,3770,₹120,"₹452,400"
2025,May,Delhi,Cardiology,8000,₹150,"₹1,200,000"
2025,May,Delhi,Respiratory,7029,₹110,"₹773,190"
2025,May,Delhi,Gastrointestinal,3279,₹95,"₹311,505"
2025,May,Delhi,Anti-infective,7140,₹80,"₹571,200"
2025,May,Delhi,Pain Management,8000,₹60,"₹480,000"
2025,May,Bangalore,Diabetes,8000,₹120,"₹960,000"
2025,May,Bangalore,Cardiology,6598,₹150,"₹989,700"
2025,May,Bangalore,Respiratory,8000,₹110,"₹880,000"
2025,May,Bangalore,Gastrointestinal,3239,₹95,"₹307,705"
2025,May,Bangalore,Anti-infective,5925,₹80,"₹474,000"
2025,May,Bangalore,Pain Management,5529,₹60,"₹331,740"
2025,May,Hyderabad,Diabetes,5525,₹120,"₹663,000"
2025,May,Hyderabad,Cardiology,3491,₹150,"₹523,650"
2025,May,Hyderabad,Respiratory,3721,₹110,"₹409,310"
2025,May,Hyderabad,Gastrointestinal,8000,₹95,"₹760,000"
2025,May,Hyderabad,Anti-infective,6774,₹80,"₹541,920"
2025,May,Hyderabad,Pain Management,8000,₹60,"₹480,000"
2025,May,Chennai,Diabetes,8000,₹120,"₹960,000"
